episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at,pid,agent
2,27,-0.1413785124919775,0.0038474551603205,0.0,-3.817219837283392,0.1038812893286542,0.0,1760605302.622712,pid_7696,KL001
2,7,-0.0401630280139731,0.0225199543869849,0.0,-0.2811411960978121,0.1576396807088944,0.0,1760605302.622712,pid_9164,KL003
1,66,-0.1504990288416826,0.0016893730295382,0.0,-9.932935903551051,0.1114986199495238,0.0,1760605302.653745,pid_11628,KL002
1,69,-0.2141178507802523,-0.0085434823854286,0.0,-14.774131703837408,-0.5895002845945788,0.0,1760605302.6549966,pid_34292,KL004
2,38,-0.1732271800528214,-0.0024983501275359,-0.0526315789473684,-6.582632842007216,-0.0949373048463669,-2.0,1760605302.6600084,pid_34528,KL002
2,5,-0.1348151339384138,0.0112667705928849,0.0,-0.6740756696920693,0.0563338529644248,0.0,1760605302.6936364,pid_22724,KL004
2,7,-0.0830503135158695,0.0169435178066467,0.0,-0.5813521946110867,0.1186046246465269,0.0,1760605302.6936364,pid_32452,KL006
2,6,-0.0998183366420772,0.013835026660028,0.0,-0.5989100198524635,0.0830101599601684,0.0,1760605302.6962,pid_3208,KL006
2,22,-0.0960788827869746,0.012967019679305,0.0,-2.113735421313442,0.285274432944711,0.0,1760605302.7067423,pid_6740,KL005
1,74,-0.1706726968419198,-0.001272710845052,0.0,-12.629779566302068,-0.0941806025338493,0.0,1760605302.7192194,pid_34512,KL002
1,71,-0.147737827478737,0.0025919887312408,0.0,-10.48938575099033,0.1840311999181012,0.0,1760605302.7266457,pid_7456,KL005
